name,date,m,n,d,solution_id,algorithm,objectiveValue,objectiveFunction,job,operation,machine,processing_time,starttime,endtime,microruns,timeSeconds,memoryBytes,metadata,status
testsTwoMachines/n2n_i4i4.txt,2023-11-03T13:02:28.319,2,2,0,11226826422141083981,Algorithm2_TwoMachinesJobShop,36,Cmax_function,2,4,2,5,25,30,0,0.0003955,968912,"Dict{String, Any}(""average"" => 0.26642222222222234, ""max"" => 0.5, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i5.txt,2023-11-03T13:02:28.532,2,2,0,3751510511326861086,Algorithm2_TwoMachinesJobShop,30,Cmax_function,1,1,1,10,6,16,0,0.0003945,970256,"Dict{String, Any}(""average"" => 0.274088888888889, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i5.txt,2023-11-03T13:02:28.532,2,2,0,3751510511326861086,Algorithm2_TwoMachinesJobShop,30,Cmax_function,1,2,2,7,17,24,0,0.0003945,970256,"Dict{String, Any}(""average"" => 0.274088888888889, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i5.txt,2023-11-03T13:02:28.532,2,2,0,3751510511326861086,Algorithm2_TwoMachinesJobShop,30,Cmax_function,1,3,2,1,24,25,0,0.0003945,970256,"Dict{String, Any}(""average"" => 0.274088888888889, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i5.txt,2023-11-03T13:02:28.532,2,2,0,3751510511326861086,Algorithm2_TwoMachinesJobShop,30,Cmax_function,1,4,1,4,25,29,0,0.0003945,970256,"Dict{String, Any}(""average"" => 0.274088888888889, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i5.txt,2023-11-03T13:02:28.532,2,2,0,3751510511326861086,Algorithm2_TwoMachinesJobShop,30,Cmax_function,2,1,1,6,0,6,0,0.0003945,970256,"Dict{String, Any}(""average"" => 0.274088888888889, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i5.txt,2023-11-03T13:02:28.532,2,2,0,3751510511326861086,Algorithm2_TwoMachinesJobShop,30,Cmax_function,2,2,2,7,6,13,0,0.0003945,970256,"Dict{String, Any}(""average"" => 0.274088888888889, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i5.txt,2023-11-03T13:02:28.532,2,2,0,3751510511326861086,Algorithm2_TwoMachinesJobShop,30,Cmax_function,2,3,2,4,13,17,0,0.0003945,970256,"Dict{String, Any}(""average"" => 0.274088888888889, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i5.txt,2023-11-03T13:02:28.532,2,2,0,3751510511326861086,Algorithm2_TwoMachinesJobShop,30,Cmax_function,2,4,2,5,25,30,0,0.0003945,970256,"Dict{String, Any}(""average"" => 0.274088888888889, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i6i1.txt,2023-11-03T13:02:28.772,2,2,0,757302574445270829,Algorithm2_TwoMachinesJobShop,31,Cmax_function,1,1,1,2,0,2,0,0.0008232,1925888,"Dict{String, Any}(""average"" => 0.21850791336942943, ""max"" => 0.75, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i1.txt,2023-11-03T13:02:28.772,2,2,0,757302574445270829,Algorithm2_TwoMachinesJobShop,31,Cmax_function,1,2,2,7,2,9,0,0.0008232,1925888,"Dict{String, Any}(""average"" => 0.21850791336942943, ""max"" => 0.75, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i1.txt,2023-11-03T13:02:28.772,2,2,0,757302574445270829,Algorithm2_TwoMachinesJobShop,31,Cmax_function,1,3,1,4,11,15,0,0.0008232,1925888,"Dict{String, Any}(""average"" => 0.21850791336942943, ""max"" => 0.75, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i1.txt,2023-11-03T13:02:28.772,2,2,0,757302574445270829,Algorithm2_TwoMachinesJobShop,31,Cmax_function,1,4,1,5,15,20,0,0.0008232,1925888,"Dict{String, Any}(""average"" => 0.21850791336942943, ""max"" => 0.75, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i1.txt,2023-11-03T13:02:28.772,2,2,0,757302574445270829,Algorithm2_TwoMachinesJobShop,31,Cmax_function,1,5,2,1,20,21,0,0.0008232,1925888,"Dict{String, Any}(""average"" => 0.21850791336942943, ""max"" => 0.75, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i1.txt,2023-11-03T13:02:28.772,2,2,0,757302574445270829,Algorithm2_TwoMachinesJobShop,31,Cmax_function,1,6,2,10,21,31,0,0.0008232,1925888,"Dict{String, Any}(""average"" => 0.21850791336942943, ""max"" => 0.75, ""constructed_nodes"" => 49)",OK
