name                              ,algorithm                     ,date                    ,m    ,n ,solution_id          ,objectiveValue ,microruns ,timeSeconds ,memoryBytes  ,metadata                                                                                       ,status                         ,operation_maximum
testsTwoJobsM1/m200n_i200i4.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:46:56.04  , 200 ,2 , 2325506087072852290 ,          1083 ,    80000 ,  0.8166309 ,   372499792 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 401, ""skippedNodes"" => 0)"  ,OK                             ,              200
testsTwoJobsM1/m200n_i200i5.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:46:56.899 , 200 ,2 , 7190133416329385985 ,          1124 ,    81316 ,  0.8476766 ,   377491536 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 404, ""skippedNodes"" => 3)"  ,OK                             ,              200
testsTwoJobsM1/m400n_i400i1.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:47:00.741 , 400 ,2 , 6685978145262765143 ,          2163 ,   320000 ,  3.8492219 ,  1420693536 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 801, ""skippedNodes"" => 0)"  ,OK                             ,              400
testsTwoJobsM1/m400n_i400i2.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:47:04.256 , 400 ,2 , 4730262844854732911 ,          2239 ,   321892 ,  3.5101689 ,  1425613408 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 804, ""skippedNodes"" => 3)"  ,OK                             ,              400
testsTwoJobsM1/m400n_i400i3.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:47:07.775 , 400 ,2 ,16965170614987001895 ,          2221 ,   321852 ,  3.5204045 ,  1417180272 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 804, ""skippedNodes"" => 3)"  ,OK                             ,              400
testsTwoJobsM1/m400n_i400i4.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:47:11.26  , 400 ,2 , 7780612434832083036 ,          2145 ,   323214 ,  3.4740675 ,  1428256688 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 803, ""skippedNodes"" => 2)"  ,OK                             ,              400
testsTwoJobsM1/m400n_i400i5.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:47:14.779 , 400 ,2 ,14721414056357469997 ,          2176 ,   323324 ,  3.5251603 ,  1422028176 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 805, ""skippedNodes"" => 4)"  ,OK                             ,              400
testsTwoJobsM1/m600n_i600i1.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:47:22.776 , 600 ,2 , 2558879688510848755 ,          3466 ,   721202 ,  7.9950812 ,  3333278960 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 1203, ""skippedNodes"" => 2)" ,OK                             ,              600
testsTwoJobsM1/m600n_i600i2.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:47:31.109 , 600 ,2 , 6317460072908731587 ,          3298 ,   723306 ,  8.3293535 ,  3337008384 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 1203, ""skippedNodes"" => 2)" ,OK                             ,              600
testsTwoJobsM1/m600n_i600i3.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:47:39.497 , 600 ,2 , 7652998688964956417 ,          3370 ,   723486 ,  8.3912372 ,  3340871872 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 1203, ""skippedNodes"" => 2)" ,OK                             ,              600
testsTwoJobsM1/m600n_i600i4.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:47:48.703 , 600 ,2 ,13999398263197778516 ,          3351 ,   722408 ,  8.2947035 ,  3366787392 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 1203, ""skippedNodes"" => 2)" ,OK                             ,              600
testsTwoJobsM1/m600n_i600i5.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:47:47.421 , 600 ,2 ,13482720261467042545 ,          3413 ,   720000 ,  7.9234425 ,  3333248608 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 1201, ""skippedNodes"" => 0)" ,OK                             ,              600
testsTwoJobsM1/m800n_i800i1.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:48:00.979 , 800 ,2 ,12306220477260878396 ,          4432 ,  1282856 , 13.5504906 ,  5907966496 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 1603, ""skippedNodes"" => 2)" ,OK                             ,              800
testsTwoJobsM1/m800n_i800i2.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:48:03.01  , 800 ,2 , 7197428204703972747 ,          4523 ,  1280000 , 14.30377   ,  5898704352 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 1601, ""skippedNodes"" => 0)" ,OK                             ,              800
testsTwoJobsM1/m800n_i800i3.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:48:14.442 , 800 ,2 ,10354826370592269937 ,          4473 ,  1281826 , 13.4544022 ,  5907503104 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 1602, ""skippedNodes"" => 1)" ,OK                             ,              800
testsTwoJobsM1/m800n_i800i4.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:48:16.738 , 800 ,2 , 1689181203169777279 ,          4447 ,  1284304 , 13.7261571 ,  5914866096 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 1603, ""skippedNodes"" => 2)" ,OK                             ,              800
testsTwoJobsM1/m800n_i800i5.txt   ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:48:26.145 , 800 ,2 ,11493277824025071686 ,          4496 ,  1280800 , 13.7182133 ,  5908780616 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 1602, ""skippedNodes"" => 1)" ,OK                             ,              800
testsTwoJobsM1/m1000n_i1000i1.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:48:35.293 ,1000 ,2 ,13193003006064455162 ,          5598 ,  2001000 , 20.8617275 ,  9009039888 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2002, ""skippedNodes"" => 1)" ,OK                             ,             1000
testsTwoJobsM1/m1000n_i1000i2.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:48:37.215 ,1000 ,2 , 7808557757020562464 ,          5493 ,  2002400 , 20.4772592 ,  9016760304 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2003, ""skippedNodes"" => 2)" ,OK                             ,             1000
testsTwoJobsM1/m1000n_i1000i3.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:48:47.423 ,1000 ,2 , 1070374149822672630 ,          5592 ,  2007844 , 21.2804246 ,  9056981384 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2005, ""skippedNodes"" => 4)" ,OK                             ,             1000
testsTwoJobsM1/m1000n_i1000i4.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:48:56.769 ,1000 ,2 , 8473104348969034392 ,          5496 ,  2007250 , 21.4707795 ,  9029609792 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2003, ""skippedNodes"" => 2)" ,OK                             ,             1000
testsTwoJobsM1/m1000n_i1000i5.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:48:59.05  ,1000 ,2 , 9370965639118366493 ,          5502 ,  2010298 , 21.8303238 ,  9045458848 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2005, ""skippedNodes"" => 4)" ,OK                             ,             1000
testsTwoJobsM1/m1200n_i1200i1.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:49:19.327 ,1200 ,2 ,11630509923219703296 ,          6593 ,  2881200 , 31.8969737 , 12798765024 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2402, ""skippedNodes"" => 1)" ,OK                             ,             1200
testsTwoJobsM1/m1200n_i1200i2.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:49:27.303 ,1200 ,2 ,15313748249918923427 ,          6654 ,  2888768 , 30.5330332 , 12825288256 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2403, ""skippedNodes"" => 2)" ,OK                             ,             1200
testsTwoJobsM1/m1200n_i1200i3.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:49:29.523 ,1200 ,2 ,16467682945169512828 ,          6703 ,  2889794 , 30.467102  , 12828804816 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2404, ""skippedNodes"" => 3)" ,OK                             ,             1200
testsTwoJobsM1/m1200n_i1200i4.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:49:50.65  ,1200 ,2 ,14727187934445156944 ,          6706 ,  2881200 , 31.3291605 , 12800186080 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2402, ""skippedNodes"" => 1)" ,OK                             ,             1200
testsTwoJobsM1/m1200n_i1200i5.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:49:57.948 ,1200 ,2 , 5985085803873812210 ,          6715 ,  2880000 , 30.6462497 , 12795476832 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2401, ""skippedNodes"" => 0)" ,OK                             ,             1200
testsTwoJobsM1/m1400n_i1400i1.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:50:12.017 ,1400 ,2 ,16563004658494160686 ,          7836 ,  3935702 , 42.4986517 , 17353826224 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2805, ""skippedNodes"" => 4)" ,OK                             ,             1400
testsTwoJobsM1/m1400n_i1400i2.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:50:31.388 ,1400 ,2 ,15291874922297275314 ,          7832 ,  3927802 , 40.7287837 , 17337887424 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2803, ""skippedNodes"" => 2)" ,OK                             ,             1400
testsTwoJobsM1/m1400n_i1400i3.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:50:37.274 ,1400 ,2 , 7673207115257547743 ,          7609 ,  3920000 , 39.3109873 , 17306346736 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2801, ""skippedNodes"" => 0)" ,OK                             ,             1400
testsTwoJobsM1/m1400n_i1400i4.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:50:51.875 ,1400 ,2 ,  479952742874803779 ,          7697 ,  3925532 , 39.8534345 , 17328201680 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2804, ""skippedNodes"" => 3)" ,OK                             ,             1400
testsTwoJobsM1/m1400n_i1400i5.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:51:12.253 ,1400 ,2 ,  594794388437747150 ,          7655 ,  3921652 , 40.8674376 , 17324982592 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2802, ""skippedNodes"" => 1)" ,OK                             ,             1400
testsTwoJobsM1/m1600n_i1600i1.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:51:33.442 ,1600 ,2 ,10264846897316686426 ,          8873 ,  5125004 , 56.1687424 , 22602852816 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 3202, ""skippedNodes"" => 1)" ,OK                             ,             1600
testsTwoJobsM1/m1600n_i1600i2.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:51:47.82  ,1600 ,2 ,13113681743662191511 ,          8833 ,  5120000 , 55.9406054 , 22593465264 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 3201, ""skippedNodes"" => 0)" ,OK                             ,             1600
testsTwoJobsM1/m1600n_i1600i3.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:52:08.088 ,1600 ,2 ,10652630282295937965 ,          9081 ,  5120000 , 55.8333308 , 22596214592 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 3201, ""skippedNodes"" => 0)" ,OK                             ,             1600
testsTwoJobsM1/m1600n_i1600i4.txt ,Branch and Bound - 1|R_j|Lmax ,2023-11-11T17:52:25.012 ,1600 ,2 , 2275597153479248380 ,          9031 ,  5137024 , 51.5696951 , 22647800816 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 3207, ""skippedNodes"" => 6)" ,OK                             ,             1600
