name                          ,algorithm                                                ,date                    ,m ,n ,solution_id          ,objectiveValue ,microruns ,timeSeconds ,memoryBytes ,metadata                                       ,status                                         ,operation_maximum
testsTwoJobs2/m2n_i2800i1.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:49:25.481 ,2 ,2 ,10228776935060167834 ,         20937 ,        4 ,  8.304944  , 2960845408 ,"Dict{String, Any}()"                          ,OK                                             ,             2800
testsTwoJobs2/m2n_i2800i2.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:50:03.466 ,2 ,2 ,13296290957153262929 ,         21178 ,       18 , 37.9914393 ,10523271648 ,"Dict{String, Any}(""timeouts_carlier"" => 3)" ,OK                                             ,             2800
testsTwoJobs2/m2n_i2800i3.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:49:36.309 ,2 ,2 ,11780680061492870943 ,         20815 ,        4 ,  8.0117435 , 2960703680 ,"Dict{String, Any}()"                          ,OK                                             ,             2800
testsTwoJobs2/m2n_i2800i4.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:49:55.528 ,2 ,2 , 5110228956190797733 ,         21328 ,        6 , 19.2288781 , 4259247616 ,"Dict{String, Any}(""timeouts_carlier"" => 1)" ,OK                                             ,             2800
testsTwoJobs2/m2n_i2800i5.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:49:47.888 ,2 ,2 , 3592495097498584876 ,         20916 ,        4 ,  8.8952087 , 2961629056 ,"Dict{String, Any}()"                          ,OK                                             ,             2800
testsTwoJobs2/m2n_i3000i1.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:50:08.075 ,2 ,2 , 6596615293456482870 ,         22440 ,        7 , 20.1808467 , 5611598408 ,"Dict{String, Any}(""timeouts_carlier"" => 1)" ,OK                                             ,             3000
testsTwoJobs2/m2n_i3000i2.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:50:05.075 ,2 ,2 , 2848574647092783275 ,         22517 ,        4 ,  9.5400146 , 3354415216 ,"Dict{String, Any}()"                          ,OK                                             ,             3000
testsTwoJobs2/m2n_i3000i3.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:50:36.544 ,2 ,2 , 8446865737785541914 ,         22240 ,       13 , 33.0722989 , 8669400408 ,"Dict{String, Any}(""timeouts_carlier"" => 2)" ,OK                                             ,             3000
testsTwoJobs2/m2n_i3000i4.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:50:36.872 ,2 ,2 ,10912392104112476989 ,         22637 ,       13 , 31.7902011 , 8886417208 ,"Dict{String, Any}(""timeouts_carlier"" => 2)" ,OK                                             ,             3000
testsTwoJobs2/m2n_i3000i5.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:50:30.403 ,2 ,2 ,14338793996255225388 ,         22411 ,        8 , 22.3224498 , 6192929776 ,"Dict{String, Any}(""timeouts_carlier"" => 1)" ,OK                                             ,             3000
testsTwoJobs2/m2n_i3200i1.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:51:01.606 ,2 ,2 ,11275447528845556729 ,         23785 ,       10 , 31.2053402 , 7651445168 ,"Dict{String, Any}(""timeouts_carlier"" => 2)" ,OK                                             ,             3200
testsTwoJobs2/m2n_i3200i2.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:50:48.575 ,2 ,2 , 8615243244082614946 ,         23770 ,        4 , 12.0281674 , 3881833376 ,"Dict{String, Any}()"                          ,OK                                             ,             3200
testsTwoJobs2/m2n_i3200i3.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:50:58.122 ,2 ,2 , 3720777680209597836 ,         23807 ,        8 , 21.2544908 , 6189504880 ,"Dict{String, Any}(""timeouts_carlier"" => 1)" ,OK                                             ,             3200
testsTwoJobs2/m2n_i3200i4.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:51:20.513 ,2 ,2 , 5933094208980254351 ,         24190 ,       12 , 31.9376528 , 9283180832 ,"Dict{String, Any}(""timeouts_carlier"" => 2)" ,OK                                             ,             3200
testsTwoJobs2/m2n_i3200i5.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:51:10.216 ,2 ,2 , 3461769711513061510 ,         24114 ,        4 , 12.0889336 , 3882486720 ,"Dict{String, Any}()"                          ,OK                                             ,             3200
testsTwoJobs2/m2n_i3400i1.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:51:50.7   ,2 ,2 ,11049717358277581913 ,         25137 ,       12 , 49.09244   ,10946987440 ,"Dict{String, Any}(""timeouts_carlier"" => 3)" ,OK                                             ,             3400
testsTwoJobs2/m2n_i3400i2.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:51:42.716 ,2 ,2 ,17462299364234179173 ,         25356 ,       10 , 32.5045954 , 8859628656 ,"Dict{String, Any}(""timeouts_carlier"" => 2)" ,OK                                             ,             3400
testsTwoJobs2/m2n_i3400i3.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:51:34.903 ,2 ,2 ,14881674026296826819 ,         25859 ,        4 , 14.3828166 , 4334914768 ,"Dict{String, Any}()"                          ,OK                                             ,             3400
testsTwoJobs2/m2n_i3400i4.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:51:48.309 ,2 ,2 ,13908398884942608186 ,         25911 ,        4 , 13.400253  , 4334731424 ,"Dict{String, Any}()"                          ,OK                                             ,             3400
testsTwoJobs2/m2n_i3400i5.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:51:56.934 ,2 ,2 ,17436904117204735159 ,         25445 ,        4 , 14.2154844 , 4334871728 ,"Dict{String, Any}()"                          ,OK                                             ,             3400
testsTwoJobs2/m2n_i3600i1.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:52:15.372 ,2 ,2 ,17129783046320815513 ,         27440 ,        6 , 27.0748215 , 6991226144 ,"Dict{String, Any}(""timeouts_carlier"" => 1)" ,OK                                             ,             3600
testsTwoJobs2/m2n_i3600i2.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:52:58.356 ,2 ,2 ,16836754896839886531 ,         27306 ,       11 , 67.6483635 ,11237409112 ,"Dict{String, Any}(""timeouts_carlier"" => 3)" ,OK                                             ,             3600
testsTwoJobs2/m2n_i3600i3.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:52:12.825 ,2 ,2 , 1673141017935162557 ,         27134 ,        4 , 15.8849287 , 4930364352 ,"Dict{String, Any}()"                          ,OK                                             ,             3600
testsTwoJobs2/m2n_i3600i4.txt ,Shifting Bottleneck - DPC with timeout 10.0 with depth 0 ,2023-11-11T15:52:28.044 ,2 ,2 ,10586317526899941649 ,         26806 ,        4 , 15.2209832 , 4930018208 ,"Dict{String, Any}()"                          ,OK                                             ,             3600
