name,algorithm,date,m,n,solution_id,objectiveValue,microruns,timeSeconds,memoryBytes,metadata,status,operation_maximum
testsTwoJobs/m6n_i18i3.txt,Shifting Bottleneck,2023-11-09T09:17:49.187,6,2,1.7113386297830203e19,104,110,0.0063978,2175624,"Dict{String, Any}()",OK,18
testsTwoJobs/m6n_i18i4.txt,Shifting Bottleneck,2023-11-09T09:17:49.195,6,2,1.0825102038339738e19,97,95,0.0068727,2145688,"Dict{String, Any}()",OK,18
testsTwoJobs/m6n_i18i5.txt,Shifting Bottleneck,2023-11-09T09:17:49.202,6,2,7.10417156187217e18,108,113,0.0064485,2150864,"Dict{String, Any}()",OK,18
testsTwoJobs/m6n_i22i1.txt,Shifting Bottleneck,2023-11-09T09:17:49.211,6,2,1.9624249419345216e18,133,124,0.0083288,2539672,"Dict{String, Any}()",OK,22
testsTwoJobs/m6n_i22i2.txt,Shifting Bottleneck,2023-11-09T09:17:49.211,6,2,1.6337614914988837e19,158,104,0.007499,2305496,"Dict{String, Any}()",OK,22
testsTwoJobs/m6n_i22i3.txt,Shifting Bottleneck,2023-11-09T09:17:49.226,6,2,1.785377093019658e19,133,82,0.0070541,1941952,"Dict{String, Any}()",OK,22
testsTwoJobs/m6n_i22i4.txt,Shifting Bottleneck,2023-11-09T09:17:49.242,6,2,2.488764396715973e18,115,96,0.0142268,2584360,"Dict{String, Any}()",OK,22
testsTwoJobs/m6n_i22i5.txt,Shifting Bottleneck,2023-11-09T09:17:49.257,6,2,9.947696402114584e17,138,54,0.0125125,2566696,"Dict{String, Any}()",OK,22
testsTwoJobs/m6n_i26i1.txt,Shifting Bottleneck,2023-11-09T09:17:49.257,6,2,1.3547715939134413e18,148,124,0.0096869,3343112,"Dict{String, Any}()",OK,26
testsTwoJobs/m6n_i26i2.txt,Shifting Bottleneck,2023-11-09T09:17:49.28,6,2,1.531205345418982e19,158,153,0.010726,3944912,"Dict{String, Any}()",OK,26
testsTwoJobs/m6n_i26i3.txt,Shifting Bottleneck,2023-11-09T09:17:49.291,6,2,5.120846146716306e18,180,65,0.0092068,2211720,"Dict{String, Any}()",OK,26
testsTwoJobs/m6n_i26i4.txt,Shifting Bottleneck,2023-11-09T09:17:49.293,6,2,7.763792164164758e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,26
